user_id,song_id,play_count,title,release,artist_name,year,text
58143,8782,1,The World At Large,Good News For People Who Love Bad News,Modest Mouse,2004,The World At Large Good News For People Who Love Bad News Modest Mouse
58143,9447,1,Bonafied Lovin (Radio Edit),Bonafied Lovin,Chromeo,0,Bonafied Lovin (Radio Edit) Bonafied Lovin Chromeo
58143,9708,3,A Beggar On A Beach Of Gold,Beggar On A Beach Of Gold,Mike And The Mechanics,1995,A Beggar On A Beach Of Gold Beggar On A Beach Of Gold Mike And The Mechanics
31154,22,1,Halo,Doll Domination 3.0,The Pussycat Dolls,2008,Halo Doll Domination 3.0 The Pussycat Dolls
31154,736,1,Stronger,Graduation,Kanye West,2007,Stronger Graduation Kanye West
31154,1281,2,Day 'N' Nite,R&B Yearbook,Kid Cudi Vs Crookers,2008,Day 'N' Nite R&B Yearbook Kid Cudi Vs Crookers
31154,3050,1,Terre Promise,77 Souter'1 Vol.2,O'Rosko Raricim,0,Terre Promise 77 Souter'1 Vol.2 O'Rosko Raricim
31154,5375,1,I Kissed A Girl,One Of The Boys (iTunes Exclusive),Katy Perry,2008,I Kissed A Girl One Of The Boys (iTunes Exclusive) Katy Perry
31154,6230,1,Billionaire [feat. Bruno Mars]  (Explicit Album Version),Billionaire [feat. Bruno Mars],Travie McCoy,0,Billionaire [feat. Bruno Mars]  (Explicit Album Version) Billionaire [feat. Bruno Mars] Travie McCoy
31154,7196,1,I Don't Need A Man,R&B Divas,The Pussycat Dolls,2005,I Don't Need A Man R&B Divas The Pussycat Dolls
31154,7321,1,Bubble Toes,Brushfire Fairytales,Jack Johnson,2000,Bubble Toes Brushfire Fairytales Jack Johnson
31154,8138,1,Drop The World,Drop The World,Lil Wayne / Eminem,0,Drop The World Drop The World Lil Wayne / Eminem
20953,1664,5,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),Mozart - Eine kleine Nachtmusik,Barry Tuckwell/Academy of St Martin-in-the-Fields/Sir Neville Marriner,0,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile) Mozart - Eine kleine Nachtmusik Barry Tuckwell/Academy of St Martin-in-the-Fields/Sir Neville Marriner
20953,2869,1,Taylor,On And On,Jack Johnson,2003,Taylor On And On Jack Johnson
20953,4377,1,Psychotic Girl,Attack & Release,The Black Keys,2004,Psychotic Girl Attack & Release The Black Keys
20953,5221,5,What You Know,Tourist History,Two Door Cinema Club,2010,What You Know Tourist History Two Door Cinema Club
20953,5706,2,Mykonos,Sun Giant,Fleet Foxes,2008,Mykonos Sun Giant Fleet Foxes
20953,6878,1,Ready For The Floor (Album Version),Best Of The Bands,Hot Chip,2007,Ready For The Floor (Album Version) Best Of The Bands Hot Chip
20953,7057,1,Lump Sum,For Emma_ Forever Ago,Bon Iver,2007,Lump Sum For Emma_ Forever Ago Bon Iver
20953,7224,1,Victoria (LP Version),Hit By A Train: The Best Of Old 97's,Old 97's,2006,Victoria (LP Version) Hit By A Train: The Best Of Old 97's Old 97's
20953,7636,1,Skinny Love,For Emma_ Forever Ago,Bon Iver,2007,Skinny Love For Emma_ Forever Ago Bon Iver
20953,7921,2,Never Let You Go,My Worlds,Justin Bieber,2010,Never Let You Go My Worlds Justin Bieber
55633,393,1,Nah!,Up!,Shania Twain,2002,Nah! Up! Shania Twain
55633,396,1,Imma Be,THE E.N.D. (THE ENERGY NEVER DIES),Black Eyed Peas,2009,Imma Be THE E.N.D. (THE ENERGY NEVER DIES) Black Eyed Peas
55633,617,1,Sincerité Et Jalousie,Simple Et Funky,Alliance Ethnik,0,Sincerité Et Jalousie Simple Et Funky Alliance Ethnik
55633,1225,1,Jamaica Roots II(Agora E Sempre),Nova Bis-Natiruts,Natiruts,0,Jamaica Roots II(Agora E Sempre) Nova Bis-Natiruts Natiruts
55633,2115,2,Tive Sim,Nova Bis-Cartola,Cartola,1974,Tive Sim Nova Bis-Cartola Cartola
55633,2994,1,Elephant Gun,The Gulag Orkestar,Beirut,2006,Elephant Gun The Gulag Orkestar Beirut
55633,3074,3,Catch You Baby (Steve Pitron & Max Sanna Radio Edit),Catch You Baby,Lonnie Gordon,0,Catch You Baby (Steve Pitron & Max Sanna Radio Edit) Catch You Baby Lonnie Gordon
55633,3253,1,Piano Concerto No. 2 in G minor Op. 22 (2006 Digital Remaster): III.  Presto,Rachmaninov_ Piano Concerto No.3/ Saint-Saëns_ Piano Concerto No.2,Emil Gilels/Orchestre de la Société des Concerts du Conservatoire/André Cluytens,0,Piano Concerto No. 2 in G minor Op. 22 (2006 Digital Remaster): III.  Presto Rachmaninov_ Piano Concerto No.3/ Saint-Saëns_ Piano Concerto No.2 Emil Gilels/Orchestre de la Société des Concerts du Conservatoire/André Cluytens
55633,4284,1,The Only Exception (Album Version),The Only Exception,Paramore,0,The Only Exception (Album Version) The Only Exception Paramore
55633,4459,3,Frisch und g'sund,Musik mit Herz und Schwung,Die Mooskirchner,0,Frisch und g'sund Musik mit Herz und Schwung Die Mooskirchner
55633,6056,5,Waterfall,À La Carte,Triumvirat,1978,Waterfall À La Carte Triumvirat
55633,7879,1,Empire State Of Mind (Part II) Broken Down,Empire State Of Mind (Part II) Broken Down,Alicia Keys,0,Empire State Of Mind (Part II) Broken Down Empire State Of Mind (Part II) Broken Down Alicia Keys
55633,7911,5,Heartbreak Warfare,Battle Studies,John Mayer,0,Heartbreak Warfare Battle Studies John Mayer
55633,7913,1,Invalid,Fermi Paradox,Tub Ring,2002,Invalid Fermi Paradox Tub Ring
55633,8582,1,Use Somebody,Use Somebody,Kings Of Leon,2008,Use Somebody Use Somebody Kings Of Leon
55633,9019,1,I Gotta Feeling,Todo Éxitos 2009,Black Eyed Peas,2009,I Gotta Feeling Todo Éxitos 2009 Black Eyed Peas
55633,9096,5,Unite (2009 Digital Remaster),Hello Nasty (Remastered Edition),Beastie Boys,0,Unite (2009 Digital Remaster) Hello Nasty (Remastered Edition) Beastie Boys
28676,21,2,Back Against The Wall,Cage The Elephant,Cage The Elephant,2008,Back Against The Wall Cage The Elephant Cage The Elephant
28676,310,1,Seven Nation Army,Seven Nation Army,The White Stripes,2003,Seven Nation Army Seven Nation Army The White Stripes
28676,412,1,Where Is My Mind?,Wave Of Mutilation: Best Of Pixies,Pixies,1988,Where Is My Mind? Wave Of Mutilation: Best Of Pixies Pixies
28676,614,1,You're The One,If There Was A Way,Dwight Yoakam,1990,You're The One If There Was A Way Dwight Yoakam
28676,674,4,Island In The Sun,Maladroit,Weezer,2001,Island In The Sun Maladroit Weezer
28676,1248,1,American Idiot [feat. Green Day & The Cast Of American Idiot] (Album Version),The Original Broadway Cast Recording 'American Idiot' Featuring Green Day,Green Day,0,American Idiot [feat. Green Day & The Cast Of American Idiot] (Album Version) The Original Broadway Cast Recording 'American Idiot' Featuring Green Day Green Day
28676,1787,1,Help I'm Alive,Fantasies,Metric,2009,Help I'm Alive Fantasies Metric
28676,2019,2,Oxford Comma (Album),Vampire Weekend,Vampire Weekend,2007,Oxford Comma (Album) Vampire Weekend Vampire Weekend
28676,2192,1,Heartbreakin' Wreck,Modbilly,The Boxmasters,2009,Heartbreakin' Wreck Modbilly The Boxmasters
28676,2686,2,Vanilla Twilight,Ocean Eyes,Owl City,2009,Vanilla Twilight Ocean Eyes Owl City
28676,2859,1,Kiss With A Fist,Wild Child OST,Florence + The Machine,2009,Kiss With A Fist Wild Child OST Florence + The Machine
28676,2898,1,Twilight Galaxy,Fantasies,Metric,2009,Twilight Galaxy Fantasies Metric
28676,2914,1,Billy Liar,Billy Liar (CD-Single),The Decemberists,2003,Billy Liar Billy Liar (CD-Single) The Decemberists
28676,3658,1,Flume,For Emma_ Forever Ago,Bon Iver,2007,Flume For Emma_ Forever Ago Bon Iver
28676,4178,1,Natural Anthem (Album),Give Up,Postal Service,2003,Natural Anthem (Album) Give Up Postal Service
28676,5566,1,The Bachelor and the Bride,Her Majesty The Decemberists,The Decemberists,2003,The Bachelor and the Bride Her Majesty The Decemberists The Decemberists
28676,5728,1,My Name Is,The Slim Shady LP,Eminem,1999,My Name Is The Slim Shady LP Eminem
28676,6191,1,Recycled Air (Album),Give Up,Postal Service,2003,Recycled Air (Album) Give Up Postal Service
28676,6735,4,If It Means A Lot To You,Homesick [Special Edition],A Day To Remember,2009,If It Means A Lot To You Homesick [Special Edition] A Day To Remember
28676,7260,4,Sleepyhead,Manners,Passion Pit,2008,Sleepyhead Manners Passion Pit
28676,7444,1,Teenage Crush,50 Rock 'N' Roll Worlwide Number Ones,Tommy Sands,1996,Teenage Crush 50 Rock 'N' Roll Worlwide Number Ones Tommy Sands
28676,7562,1,Coda,A Cork Tale Wake,Chris Bathgate,2006,Coda A Cork Tale Wake Chris Bathgate
28676,7682,3,I'm Sleeping In A Submarine,EP,Arcade Fire,2003,I'm Sleeping In A Submarine EP Arcade Fire
28676,7969,5,Savior,Appeal To Reason,Rise Against,2008,Savior Appeal To Reason Rise Against
28676,8037,1,Gold Guns Girls,Fantasies,Metric,2009,Gold Guns Girls Fantasies Metric
28676,8252,1,Ain't Misbehavin,Summertime,Sam Cooke,0,Ain't Misbehavin Summertime Sam Cooke
28676,9436,3,It's Christmas So We'll Stop (Choir Version),It's Christmas So We'll Stop,The Pretend It's December Choir,2007,It's Christmas So We'll Stop (Choir Version) It's Christmas So We'll Stop The Pretend It's December Choir
28676,9708,2,A Beggar On A Beach Of Gold,Beggar On A Beach Of Gold,Mike And The Mechanics,1995,A Beggar On A Beach Of Gold Beggar On A Beach Of Gold Mike And The Mechanics
61758,208,1,Uprising,Uprising,Muse,0,Uprising Uprising Muse
61758,512,1,The Ballad of Michael Valentine,Sawdust,The Killers,2004,The Ballad of Michael Valentine Sawdust The Killers
61758,2501,2,Camaro,Because Of The Times,Kings Of Leon,2007,Camaro Because Of The Times Kings Of Leon
61758,4273,1,Somebody Told Me,Hot Fuss,The Killers,2004,Somebody Told Me Hot Fuss The Killers
61758,5706,1,Mykonos,Sun Giant,Fleet Foxes,2008,Mykonos Sun Giant Fleet Foxes
61758,6684,1,Spaceman,Spaceman,The Killers,2008,Spaceman Spaceman The Killers
61758,6959,3,New York City Cops,Is This It,The Strokes,2001,New York City Cops Is This It The Strokes
61758,6964,4,Is This It,Is This It,The Strokes,2001,Is This It Is This It The Strokes
61758,7525,1,Read My Mind,Sam's Town,The Killers,2006,Read My Mind Sam's Town The Killers
61758,8582,2,Use Somebody,Use Somebody,Kings Of Leon,2008,Use Somebody Use Somebody Kings Of Leon
61758,9095,1,Joe's Head,Youth And Young Manhood,Kings Of Leon,2003,Joe's Head Youth And Young Manhood Kings Of Leon
61758,9676,1,Ragoo,Because Of The Times,Kings Of Leon,2007,Ragoo Because Of The Times Kings Of Leon
61758,9913,1,Romeo And Juliet,Sawdust,The Killers,2007,Romeo And Juliet Sawdust The Killers
56998,605,2,Lucky (Album Version),We Sing.  We Dance.  We Steal Things.,Jason Mraz & Colbie Caillat,0,Lucky (Album Version) We Sing.  We Dance.  We Steal Things. Jason Mraz & Colbie Caillat
56998,1334,5,Hey_ Soul Sister,Save Me_ San Francisco,Train,0,Hey_ Soul Sister Save Me_ San Francisco Train
56998,5138,1,What Goes Around...Comes Around,What Goes Around... Comes Around,Justin Timberlake,2007,What Goes Around...Comes Around What Goes Around... Comes Around Justin Timberlake
56998,5158,1,Thriller,The Essential Michael Jackson,Michael Jackson,1982,Thriller The Essential Michael Jackson Michael Jackson
56998,7791,2,Marry Me,Save Me_ San Francisco,Train,2009,Marry Me Save Me_ San Francisco Train
56998,7879,1,Empire State Of Mind (Part II) Broken Down,Empire State Of Mind (Part II) Broken Down,Alicia Keys,0,Empire State Of Mind (Part II) Broken Down Empire State Of Mind (Part II) Broken Down Alicia Keys
56998,8092,4,OMG,OMG - The Remixes,Usher featuring will.i.am,2010,OMG OMG - The Remixes Usher featuring will.i.am
56998,8698,2,Whatcha Say,Whatcha Say,Jason Derulo,2009,Whatcha Say Whatcha Say Jason Derulo
56998,9981,3,Under Pressure,Queen On Fire - Live At The Bowl,Queen,1986,Under Pressure Queen On Fire - Live At The Bowl Queen
20382,97,1,Harder Better Faster Stronger,Discovery,Daft Punk,2007,Harder Better Faster Stronger Discovery Daft Punk
20382,617,1,Sincerité Et Jalousie,Simple Et Funky,Alliance Ethnik,0,Sincerité Et Jalousie Simple Et Funky Alliance Ethnik
20382,1257,3,Come As You Are,Nirvana,Nirvana,0,Come As You Are Nirvana Nirvana
20382,1334,1,Hey_ Soul Sister,Save Me_ San Francisco,Train,0,Hey_ Soul Sister Save Me_ San Francisco Train
20382,1994,1,Nothing Better (Album),Give Up,Postal Service,2003,Nothing Better (Album) Give Up Postal Service
20382,2048,1,Already Gone,All I Ever Wanted,Kelly Clarkson,2009,Already Gone All I Ever Wanted Kelly Clarkson
20382,2248,1,Not Fair (Clean Radio Edit),Not Fair (Clean Radio Edit),Lily Allen,2009,Not Fair (Clean Radio Edit) Not Fair (Clean Radio Edit) Lily Allen
20382,2616,3,Gives You Hell,When The World Comes Down,The All-American Rejects,2008,Gives You Hell When The World Comes Down The All-American Rejects
20382,2686,3,Vanilla Twilight,Ocean Eyes,Owl City,2009,Vanilla Twilight Ocean Eyes Owl City
20382,3356,1,Around The World (Radio Edit),Musique Vol 1,Daft Punk,1996,Around The World (Radio Edit) Musique Vol 1 Daft Punk
20382,3567,1,Supermassive Black Hole (Twilight Soundtrack Version),Music From The Original Motion Picture Soundtrack,Muse,0,Supermassive Black Hole (Twilight Soundtrack Version) Music From The Original Motion Picture Soundtrack Muse
20382,3744,1,What I've Done (Album Version),What I've Done,Linkin Park,2007,What I've Done (Album Version) What I've Done Linkin Park
20382,4639,2,Bulletproof,Bulletproof,La Roux,2009,Bulletproof Bulletproof La Roux
20382,4727,1,All The Right Moves,Waking Up,OneRepublic,2009,All The Right Moves Waking Up OneRepublic
20382,4973,2,One More Time (Short Radio Edit),Musique Vol 1,Daft Punk,2000,One More Time (Short Radio Edit) Musique Vol 1 Daft Punk
20382,5291,1,Bring Me To Life,Fallen,Evanescence,2003,Bring Me To Life Fallen Evanescence
20382,5879,2,Rabbit Heart (Raise It Up),Rabbit Heart EP,Florence + The Machine,2009,Rabbit Heart (Raise It Up) Rabbit Heart EP Florence + The Machine
20382,5943,1,You've Got The Love,Lungs,Florence + The Machine,2009,You've Got The Love Lungs Florence + The Machine
20382,6293,1,Yellow,Yellow,Coldplay,2000,Yellow Yellow Coldplay
20382,6450,5,Brave The Elements,Brave The Elements - EP,Colossal,0,Brave The Elements Brave The Elements - EP Colossal
20382,6878,1,Ready For The Floor (Album Version),Best Of The Bands,Hot Chip,2007,Ready For The Floor (Album Version) Best Of The Bands Hot Chip
20382,7977,2,Speed Of Sound,Speed Of Sound,Coldplay,2005,Speed Of Sound Speed Of Sound Coldplay
20382,8034,3,Paper Planes,Decent Work For Decent Pay,M.I.A.,0,Paper Planes Decent Work For Decent Pay M.I.A.
20382,8612,1,Fix You,X & Y,Coldplay,2005,Fix You X & Y Coldplay
20382,9019,1,I Gotta Feeling,Todo Éxitos 2009,Black Eyed Peas,2009,I Gotta Feeling Todo Éxitos 2009 Black Eyed Peas
20382,9981,1,Under Pressure,Queen On Fire - Live At The Bowl,Queen,1986,Under Pressure Queen On Fire - Live At The Bowl Queen
20122,719,2,Monkey Man,You Know I'm No Good,Amy Winehouse,2007,Monkey Man You Know I'm No Good Amy Winehouse
20122,1295,1,Cold Desert,Only By The Night,Kings Of Leon,2008,Cold Desert Only By The Night Kings Of Leon
20122,2161,1,The Last Song,The All-American Rejects,The All-American Rejects,2003,The Last Song The All-American Rejects The All-American Rejects
20122,2217,1,One Of The Boys,One Of The Boys,Katy Perry,2008,One Of The Boys One Of The Boys Katy Perry
20122,2248,1,Not Fair (Clean Radio Edit),Not Fair (Clean Radio Edit),Lily Allen,2009,Not Fair (Clean Radio Edit) Not Fair (Clean Radio Edit) Lily Allen
20122,2304,1,Daddy's Eyes,Sawdust,The Killers,2006,Daddy's Eyes Sawdust The Killers
20122,2442,1,Molly's Chambers,Holy Roller Novocaine EP,Kings Of Leon,2003,Molly's Chambers Holy Roller Novocaine EP Kings Of Leon
20122,2716,2,All The Pretty Faces,When You  Were Young,The Killers,2006,All The Pretty Faces When You  Were Young The Killers
20122,2850,1,Damn Girl,FutureSex/LoveSounds,Justin Timberlake;Justin Timberlake featuring will.i.am,2006,Damn Girl FutureSex/LoveSounds Justin Timberlake;Justin Timberlake featuring will.i.am
20122,3038,2,Love The Way You Love Me,Doll Domination,The Pussycat Dolls,2008,Love The Way You Love Me Doll Domination The Pussycat Dolls
20122,3181,2,Te Amo,Rated R,Rihanna,2009,Te Amo Rated R Rihanna
20122,3232,1,Life In Technicolor ii,Viva La Vida - Prospekt's March Edition,Coldplay,2008,Life In Technicolor ii Viva La Vida - Prospekt's March Edition Coldplay
20122,3315,1,Elevator,Doll Domination,The Pussycat Dolls,2008,Elevator Doll Domination The Pussycat Dolls
20122,4152,1,The Scientist,The Scientist,Coldplay,2002,The Scientist The Scientist Coldplay
20122,4333,1,Check On It,Check On It,Beyoncé feat. Slim Thug,2005,Check On It Check On It Beyoncé feat. Slim Thug
20122,4564,1,Lost,One Of The Boys,Katy Perry,2007,Lost One Of The Boys Katy Perry
20122,5023,1,In My Place,A Rush Of Blood To The Head,Coldplay,2001,In My Place A Rush Of Blood To The Head Coldplay
20122,5138,1,What Goes Around...Comes Around,What Goes Around... Comes Around,Justin Timberlake,2007,What Goes Around...Comes Around What Goes Around... Comes Around Justin Timberlake
20122,5300,3,Happy Endings,The All-American Rejects,The All-American Rejects,2003,Happy Endings The All-American Rejects The All-American Rejects
20122,5441,2,Where The White Boys Dance,Sam's Town,The Killers,2006,Where The White Boys Dance Sam's Town The Killers
20122,6121,1,In Person,Doll Domination 3.0,The Pussycat Dolls,2008,In Person Doll Domination 3.0 The Pussycat Dolls
20122,6684,1,Spaceman,Spaceman,The Killers,2008,Spaceman Spaceman The Killers
20122,7196,1,I Don't Need A Man,R&B Divas,The Pussycat Dolls,2005,I Don't Need A Man R&B Divas The Pussycat Dolls
20122,7393,1,Don't Cha,PCD,The Pussycat Dolls / Busta Rhymes,2005,Don't Cha PCD The Pussycat Dolls / Busta Rhymes
20122,7525,1,Read My Mind,Sam's Town,The Killers,2006,Read My Mind Sam's Town The Killers
20122,7628,1,LDN,LDN,Lily Allen,2006,LDN LDN Lily Allen
20122,7980,1,The Climb,Hannah Montana The Movie,Miley Cyrus,2009,The Climb Hannah Montana The Movie Miley Cyrus
20122,8224,1,Your Star,The All American Rejects,The All-American Rejects,2003,Your Star The All American Rejects The All-American Rejects
20122,8256,1,I'm Done,Doll Domination,The Pussycat Dolls,2008,I'm Done Doll Domination The Pussycat Dolls
20122,8481,1,Party In The U.S.A.,Party In The U.S.A.,Miley Cyrus,2009,Party In The U.S.A. Party In The U.S.A. Miley Cyrus
20122,8582,1,Use Somebody,Use Somebody,Kings Of Leon,2008,Use Somebody Use Somebody Kings Of Leon
20122,9076,1,Wake Up Alone,Frank & Back to Black,Amy Winehouse,2006,Wake Up Alone Frank & Back to Black Amy Winehouse
20122,9352,1,Be Somebody,Only By The Night,Kings Of Leon,2008,Be Somebody Only By The Night Kings Of Leon
20122,9676,1,Ragoo,Because Of The Times,Kings Of Leon,2007,Ragoo Because Of The Times Kings Of Leon
20122,9931,1,When You Were Young,When You  Were Young,The Killers,2006,When You Were Young When You  Were Young The Killers
75396,154,1,Such Great Heights,Grey's Anatomy Original Soundtrack,The Postal Service,2003,Such Great Heights Grey's Anatomy Original Soundtrack The Postal Service
75396,208,2,Uprising,Uprising,Muse,0,Uprising Uprising Muse
75396,248,1,Auto-Dub,Skream!,Skream,2006,Auto-Dub Skream! Skream
75396,352,2,Dog Days Are Over (Radio Edit),Now That's What I Call Music! 75,Florence + The Machine,0,Dog Days Are Over (Radio Edit) Now That's What I Call Music! 75 Florence + The Machine
75396,630,1,'Till I Collapse,The Eminem Show,Eminem / Nate Dogg,2002,'Till I Collapse The Eminem Show Eminem / Nate Dogg
75396,703,3,They Might Follow You,Tiny Vipers,Tiny Vipers,2007,They Might Follow You Tiny Vipers Tiny Vipers
75396,952,2,Bleed It Out [Live At Milton Keynes],Road To Revolution: Live At Milton Keynes,Linkin Park,2008,Bleed It Out [Live At Milton Keynes] Road To Revolution: Live At Milton Keynes Linkin Park
75396,961,1,Love In 2 Parts,Distillation,Erin McKeown,2000,Love In 2 Parts Distillation Erin McKeown
75396,1084,1,Electric Bloom,Antidotes,Foals,2008,Electric Bloom Antidotes Foals
75396,1089,1,Witch,Ray Guns Are Not Just The Future,the bird and the bee,2009,Witch Ray Guns Are Not Just The Future the bird and the bee
75396,1118,2,Clocks,A Rush Of Blood To The Head,Coldplay,2002,Clocks A Rush Of Blood To The Head Coldplay
75396,1248,1,American Idiot [feat. Green Day & The Cast Of American Idiot] (Album Version),The Original Broadway Cast Recording 'American Idiot' Featuring Green Day,Green Day,0,American Idiot [feat. Green Day & The Cast Of American Idiot] (Album Version) The Original Broadway Cast Recording 'American Idiot' Featuring Green Day Green Day
75396,1281,2,Day 'N' Nite,R&B Yearbook,Kid Cudi Vs Crookers,2008,Day 'N' Nite R&B Yearbook Kid Cudi Vs Crookers
75396,1334,2,Hey_ Soul Sister,Save Me_ San Francisco,Train,0,Hey_ Soul Sister Save Me_ San Francisco Train
75396,1354,1,Breakeven,Now That's What I Call Music! 72,The Script,2008,Breakeven Now That's What I Call Music! 72 The Script
75396,1597,1,Hotel California,Hotel California / Pretty Maids All In A Row [Digital 45],Eagles,1976,Hotel California Hotel California / Pretty Maids All In A Row [Digital 45] Eagles
75396,1756,1,You Mustn't Kick It Around,Distillation,Erin McKeown,2000,You Mustn't Kick It Around Distillation Erin McKeown
75396,1787,1,Help I'm Alive,Fantasies,Metric,2009,Help I'm Alive Fantasies Metric
75396,1816,2,The Funeral (Album Version),The Road Mix: Music From The Television Series One Tree Hill Vol. 3,Band Of Horses,0,The Funeral (Album Version) The Road Mix: Music From The Television Series One Tree Hill Vol. 3 Band Of Horses
75396,2048,1,Already Gone,All I Ever Wanted,Kelly Clarkson,2009,Already Gone All I Ever Wanted Kelly Clarkson
75396,2091,1,Just Dance,Just Dance,Lady GaGa / Colby O'Donis,2008,Just Dance Just Dance Lady GaGa / Colby O'Donis
75396,2192,1,Heartbreakin' Wreck,Modbilly,The Boxmasters,2009,Heartbreakin' Wreck Modbilly The Boxmasters
75396,2342,1,Alaska,If Looks Could Kill,Camera Obscura,0,Alaska If Looks Could Kill Camera Obscura
75396,2403,1,U Smile,My Worlds,Justin Bieber,2010,U Smile My Worlds Justin Bieber
75396,2610,1,Livin' On A Prayer,Cross Road,Bon Jovi,1986,Livin' On A Prayer Cross Road Bon Jovi
75396,2657,1,Eenie Meenie,Eenie Meenie,Sean Kingston and Justin Bieber,0,Eenie Meenie Eenie Meenie Sean Kingston and Justin Bieber
75396,2672,1,A-Punk (Album),Vampire Weekend,Vampire Weekend,2007,A-Punk (Album) Vampire Weekend Vampire Weekend
75396,2686,2,Vanilla Twilight,Ocean Eyes,Owl City,2009,Vanilla Twilight Ocean Eyes Owl City
75396,2734,1,Love Me,My Worlds,Justin Bieber,2009,Love Me My Worlds Justin Bieber
75396,2989,1,The District Sleeps Alone Tonight (Album),Give Up,Postal Service,2003,The District Sleeps Alone Tonight (Album) Give Up Postal Service
75396,3057,1,This Place is a Prison (Album),Give Up,Postal Service,2003,This Place is a Prison (Album) Give Up Postal Service
75396,3291,1,Michael,Hell Train,Soltero,0,Michael Hell Train Soltero
75396,3360,1,Lullaby In Three/Four,Monday Morning Cold,Erin McKeown,0,Lullaby In Three/Four Monday Morning Cold Erin McKeown
75396,3362,1,La Petite Mort,Distillation,Erin McKeown,2000,La Petite Mort Distillation Erin McKeown
75396,3462,1,If I Had You,For Your Entertainment (Deluxe Version),Adam Lambert,2009,If I Had You For Your Entertainment (Deluxe Version) Adam Lambert
75396,3567,2,Supermassive Black Hole (Twilight Soundtrack Version),Music From The Original Motion Picture Soundtrack,Muse,0,Supermassive Black Hole (Twilight Soundtrack Version) Music From The Original Motion Picture Soundtrack Muse
75396,3661,3,Gardenhead / Leave Me Alone,On Avery Island,Neutral Milk Hotel,1992,Gardenhead / Leave Me Alone On Avery Island Neutral Milk Hotel
75396,3718,1,The Penalty,The Flying Club Cup,Beirut,2007,The Penalty The Flying Club Cup Beirut
75396,3870,1,Ain't No Rest For The Wicked (Original Version),Cage The Elephant,Cage The Elephant,2008,Ain't No Rest For The Wicked (Original Version) Cage The Elephant Cage The Elephant
75396,4284,2,The Only Exception (Album Version),The Only Exception,Paramore,0,The Only Exception (Album Version) The Only Exception Paramore
75396,4448,2,Fireflies,Karaoke Monthly Vol. 2 (January 2010),Charttraxx Karaoke,2009,Fireflies Karaoke Monthly Vol. 2 (January 2010) Charttraxx Karaoke
75396,4459,1,Frisch und g'sund,Musik mit Herz und Schwung,Die Mooskirchner,0,Frisch und g'sund Musik mit Herz und Schwung Die Mooskirchner
75396,4522,1,Sparks,Parachutes,Coldplay,2000,Sparks Parachutes Coldplay
75396,4636,2,Sample Track 2,Dance & Hip Hop Breaks,Simon Harris,0,Sample Track 2 Dance & Hip Hop Breaks Simon Harris
75396,4727,1,All The Right Moves,Waking Up,OneRepublic,2009,All The Right Moves Waking Up OneRepublic
75396,4811,3,Le Jardin d'Hiver,Smile,Jacky Terrasson,2002,Le Jardin d'Hiver Smile Jacky Terrasson
75396,5095,1,Bones,Bones,The Killers,2006,Bones Bones The Killers
75396,5291,1,Bring Me To Life,Fallen,Evanescence,2003,Bring Me To Life Fallen Evanescence
75396,5367,1,Float On,Float On,Modest Mouse,2003,Float On Float On Modest Mouse
75396,5531,2,Secrets,Waking Up,OneRepublic,2009,Secrets Waking Up OneRepublic
75396,5697,1,Here Without You,Here Without You,3 Doors Down,2002,Here Without You Here Without You 3 Doors Down
75396,5706,1,Mykonos,Sun Giant,Fleet Foxes,2008,Mykonos Sun Giant Fleet Foxes
75396,5916,1,Cape Cod Kwassa Kwassa (Album),Vampire Weekend,Vampire Weekend,2007,Cape Cod Kwassa Kwassa (Album) Vampire Weekend Vampire Weekend
75396,6175,1,Pursuit Of Happiness (nightmare),Pursuit Of Happiness,Kid Cudi / MGMT / Ratatat,2010,Pursuit Of Happiness (nightmare) Pursuit Of Happiness Kid Cudi / MGMT / Ratatat
75396,6230,2,Billionaire [feat. Bruno Mars]  (Explicit Album Version),Billionaire [feat. Bruno Mars],Travie McCoy,0,Billionaire [feat. Bruno Mars]  (Explicit Album Version) Billionaire [feat. Bruno Mars] Travie McCoy
75396,6270,2,In The End (Album Version),Hybrid Theory,Linkin Park,2000,In The End (Album Version) Hybrid Theory Linkin Park
75396,6500,1,Losing My Edge,LCD Soundsystem,LCD Soundsystem,2000,Losing My Edge LCD Soundsystem LCD Soundsystem
75396,6682,1,Take A Bow,Ultimate R&B Love 2009,Rihanna,2008,Take A Bow Ultimate R&B Love 2009 Rihanna
75396,6721,2,Songs Of The Season,Hell Train,Soltero,0,Songs Of The Season Hell Train Soltero
75396,6817,1,First Day Of My Life (Single Version),First Day Of My Life,Bright Eyes,2005,First Day Of My Life (Single Version) First Day Of My Life Bright Eyes
75396,7075,1,From The Station,Hell Train,Soltero,0,From The Station Hell Train Soltero
75396,7103,3,Alejandro,The Fame Monster,Lady GaGa,2009,Alejandro The Fame Monster Lady GaGa
75396,7416,4,Revelry,Only By The Night,Kings Of Leon,2008,Revelry Only By The Night Kings Of Leon
75396,7496,2,The Gift,We Don't Need To Whisper,Angels and Airwaves,2006,The Gift We Don't Need To Whisper Angels and Airwaves
75396,7519,1,A Dustland Fairytale,Day & Age,The Killers,2008,A Dustland Fairytale Day & Age The Killers
